stage,method,description,sample,precision,recall,f1,time_ms
0,База,Карта различий + глобальная бинаризация Оцу,train_645_6.png,0.3682511607177426,0.4617943883519023,0.4097512837421831,4.333099815994501
0,База,Карта различий + глобальная бинаризация Оцу,train_645_7.png,0.0300751879683653,0.4390613168515811,0.0562941632177426,4.144200123846531
0,База,Карта различий + глобальная бинаризация Оцу,train_645_9.png,0.1861893949429593,0.4145930405061372,0.2569738871102412,6.806900026276708
0,База,Карта различий + глобальная бинаризация Оцу,train_646_10.png,0.0073479729726626,0.1560538115192342,0.0140350018255801,40.0632000528276
0,База,Карта различий + глобальная бинаризация Оцу,train_646_11.png,0.0347046207820869,0.2825396824275636,0.061816092691276,6.582800066098571
0,База,Карта различий + глобальная бинаризация Оцу,train_646_12.png,0.0118365893083859,0.8709677401795005,0.0233557435529714,16.511699883267283
0,База,Карта различий + глобальная бинаризация Оцу,train_646_4.png,0.0091768761350362,0.1726555651422825,0.0174273634619161,5.792099982500076
0,База,Карта различий + глобальная бинаризация Оцу,train_646_5.png,0.0105532310548324,0.2330595480153392,0.0201920537428405,5.371300037950277
0,База,Карта различий + глобальная бинаризация Оцу,train_646_6.png,0.0079924032599512,0.8312757167437214,0.0158325633341347,4.4732000678777695
0,База,Карта различий + глобальная бинаризация Оцу,train_646_7.png,0.0170207374237859,0.1319148935738412,0.0301509272872271,6.32039993070066
0,База,Карта различий + глобальная бинаризация Оцу,train_647_12.png,0.0261864813023617,0.3288186603996849,0.0485096041501771,4.094199975952506
0,База,Карта различий + глобальная бинаризация Оцу,train_648_11.png,0.0279682143948295,0.3084192437212892,0.0512855618185959,3.80139984190464
0,База,Карта различий + глобальная бинаризация Оцу,train_648_14.png,0.1464640759067745,0.3518317502914746,0.2068273746564149,3.947499906644225
0,База,Карта различий + глобальная бинаризация Оцу,train_648_15.png,0.237517796640114,0.2471519795531467,0.2422386349751705,3.711400087922812
0,База,Карта различий + глобальная бинаризация Оцу,train_648_2.png,0.2133787144774591,0.8801295893952135,0.3434829858212016,3.5961000248789787
0,База,Карта различий + глобальная бинаризация Оцу,train_648_3.png,0.0335713272479279,0.2091926929259892,0.0578573992831627,3.821799997240305
0,База,Карта различий + глобальная бинаризация Оцу,train_648_6.png,0.3065454916464264,0.8098192606393798,0.4447403422922087,4.479099996387959
0,База,Карта различий + глобальная бинаризация Оцу,train_649_10.png,0.0783676927366303,0.0893719806691326,0.0835083796688993,5.808500107377768
0,База,Карта различий + глобальная бинаризация Оцу,train_649_11.png,0.0989354511575755,0.0733985207425474,0.0842744300114678,4.961099941283464
0,База,Карта различий + глобальная бинаризация Оцу,train_649_12.png,0.0422471503489915,0.0501395748282006,0.0458557487401895,3.822400001809001
0,База,Карта различий + глобальная бинаризация Оцу,train_649_13.png,0.0301323776764329,0.0946691176253058,0.0457139194161709,4.198299953714013
0,База,Карта различий + глобальная бинаризация Оцу,train_649_14.png,0.0692114093918257,0.0975177304882203,0.080961241592405,3.733500139787793
0,База,Карта различий + глобальная бинаризация Оцу,train_649_15.png,0.1106687898001059,0.1098640531054486,0.1102644531970683,3.790599992498756
0,База,Карта различий + глобальная бинаризация Оцу,train_649_3.png,0.0534007251891659,0.114649681501616,0.0728631346259242,3.9317000191658735
0,База,Карта различий + глобальная бинаризация Оцу,train_649_6.png,0.0406310594006142,0.1118117875062304,0.0596026861304629,3.977200016379357
0,База,Карта различий + глобальная бинаризация Оцу,train_649_7.png,0.0495959260434411,0.0575317837347461,0.053269419507873,4.338500089943409
0,База,Карта различий + глобальная бинаризация Оцу,train_650_0.png,0.0878378378334415,0.1426597301135864,0.1087288511220558,3.793700132519007
0,База,Карта различий + глобальная бинаризация Оцу,train_650_1.png,0.2286741827199792,0.387788665772097,0.2876965338045943,4.11149999126792
0,База,Карта различий + глобальная бинаризация Оцу,train_650_10.png,0.3587200179130957,0.2667305608689586,0.3059600289416624,3.777600126340985
0,База,Карта различий + глобальная бинаризация Оцу,train_650_11.png,0.3774586701949602,0.5558665422472848,0.4496105285492866,3.7938000168651342
0,База,Карта различий + глобальная бинаризация Оцу,train_650_14.png,0.3071265005685152,0.390127809573369,0.3436864149642606,3.832000074908137
0,База,Карта различий + глобальная бинаризация Оцу,train_650_15.png,0.2699814126268596,0.6313844815658134,0.3782301643028356,4.361799918115139
0,База,Карта различий + глобальная бинаризация Оцу,train_650_2.png,0.1477917039634515,0.2811723795130812,0.1937451166836979,3.9069000631570816
0,База,Карта различий + глобальная бинаризация Оцу,train_650_3.png,0.2453741245762855,0.3457822563709857,0.2870505255811438,3.8513001054525375
0,База,Карта различий + глобальная бинаризация Оцу,train_650_4.png,0.0304222705097537,0.5698569850716645,0.057760831513378,4.627299960702658
0,База,Карта различий + глобальная бинаризация Оцу,train_650_5.png,0.2972331293810047,0.4581925675353186,0.3605644631400299,4.559399792924523
0,База,Карта различий + глобальная бинаризация Оцу,train_650_6.png,0.2285573331373402,0.2930863081656987,0.2568301087349079,3.850500099360943
0,База,Карта различий + глобальная бинаризация Оцу,train_650_7.png,0.2248119833356699,0.4176674364654926,0.2922941832082348,4.074899945408106
0,База,Карта различий + глобальная бинаризация Оцу,train_650_9.png,0.1096002175587344,0.3810274187264332,0.1702333899808798,4.476899979636073
0,База,Карта различий + глобальная бинаризация Оцу,train_651_6.png,0.0169247389248679,0.219968798408785,0.0314309863502009,3.8925001863390207
0,База,Карта различий + глобальная бинаризация Оцу,train_651_7.png,0.0829168268508372,0.2293512937861214,0.1217993087250431,4.058200167492032
0,База,Карта различий + глобальная бинаризация Оцу,train_652_15.png,0.0673882422664846,0.8447955382483312,0.1248196365762522,3.968199947848916
0,База,Карта различий + глобальная бинаризация Оцу,train_653_0.png,0.238987816297223,0.7921491103089312,0.3671943028564955,3.791300114244223
0,База,Карта различий + глобальная бинаризация Оцу,train_653_11.png,0.1417406560613674,0.2807497893554391,0.1883761660218821,3.8649998605251312
0,База,Карта различий + глобальная бинаризация Оцу,train_653_12.png,0.0032107670653056,0.2267080738300991,0.0063318312509071,3.888299921527505
0,База,Карта различий + глобальная бинаризация Оцу,train_653_5.png,0.0259257640000906,0.4743999996204799,0.0491645993222577,3.9457001257687807
0,База,Карта различий + глобальная бинаризация Оцу,train_653_6.png,0.1089443698129165,0.4493695069833073,0.1753715682174297,3.780700033530593
0,База,Карта различий + глобальная бинаризация Оцу,train_653_7.png,0.0056082104197404,0.222222221728395,0.0109402725308309,3.849599976092577
0,База,Карта различий + глобальная бинаризация Оцу,train_654_1.png,0.107685600391898,0.2827935884391898,0.1559761454183612,4.9172998405992985
0,База,Карта различий + глобальная бинаризация Оцу,train_654_15.png,0.2077785102038379,0.862380300721647,0.3348735250263628,5.386200034990907
0,База,Карта различий + глобальная бинаризация Оцу,train_654_6.png,0.2357982211104461,0.6891840605902876,0.3513758112602109,5.374700063839555
0,База,Карта различий + глобальная бинаризация Оцу,train_655_10.png,0.3820757548242946,0.4137953451817842,0.3973029557183929,4.734300076961517
0,База,Карта различий + глобальная бинаризация Оцу,train_655_11.png,0.1489879702048411,0.3756168010138865,0.2133502444240624,3.978400025516749
0,База,Карта различий + глобальная бинаризация Оцу,train_655_13.png,0.1762381696142498,0.26679649462604,0.2122615837396295,4.008400021120906
0,База,Карта различий + глобальная бинаризация Оцу,train_655_14.png,0.3130819366707131,0.3150620754127401,0.3140683849881783,3.9154000114649534
0,База,Карта различий + глобальная бинаризация Оцу,train_655_15.png,0.1295160723302146,0.3084651162503753,0.1824329452168146,3.953800071030855
0,База,Карта различий + глобальная бинаризация Оцу,train_655_6.png,0.0302552935166448,0.2298486447624609,0.0534717891763295,4.384200088679791
0,База,Карта различий + глобальная бинаризация Оцу,train_655_9.png,0.0034864332270483,0.605263152585411,0.0069329200347805,5.639499984681606
0,База,Карта различий + глобальная бинаризация Оцу,train_656_11.png,0.0645138620448886,0.8196428567769452,0.1196128814181438,6.40520011074841
0,База,Карта различий + глобальная бинаризация Оцу,train_656_2.png,0.159213889713534,0.6503050846575857,0.2557999933460741,6.22600014321506
0,База,Карта различий + глобальная бинаризация Оцу,train_656_6.png,0.0071160762106084,0.7380952351662887,0.0140962296621905,4.761299816891551
0,База,Карта различий + глобальная бинаризация Оцу,train_656_7.png,0.0787970625924117,0.8871391073204925,0.1447381008725695,4.722200101241469
0,База,Карта различий + глобальная бинаризация Оцу,train_656_9.png,0.0672114870515843,0.392069503142778,0.1147511763857768,5.706500029191375
0,База,Карта различий + глобальная бинаризация Оцу,train_657_13.png,0.005322093072537,0.4752851692954936,0.0105262938865172,6.958999903872609
0,База,Карта различий + глобальная бинаризация Оцу,train_657_2.png,0.0637877912543911,0.6886694383115023,0.1167605074892625,5.936400033533573
0,База,Карта различий + глобальная бинаризация Оцу,train_657_6.png,0.0128315288988467,0.4435643555572983,0.0249414886064093,6.787299877032638
0,База,Карта различий + глобальная бинаризация Оцу,train_657_7.png,0.0198361843193939,0.3920704841497021,0.0377617751992447,5.07999979890883
0,База,Карта различий + глобальная бинаризация Оцу,train_657_9.png,0.0063939498107117,0.341911764077368,0.0125531123692613,7.182900095358491
0,База,Карта различий + глобальная бинаризация Оцу,train_658_11.png,0.0610335396530132,0.8973544964049158,0.1142932967272149,6.591800134629011
0,База,Карта различий + глобальная бинаризация Оцу,train_658_2.png,0.0527070478816065,0.2335836702804576,0.0860067191106392,5.253499839454889
0,База,Карта различий + глобальная бинаризация Оцу,train_658_3.png,0.0866603079399254,0.5148407985658822,0.1483494792825824,6.771899992600083
0,База,Карта различий + глобальная бинаризация Оцу,train_658_6.png,0.0029212920454952,0.0911458330959743,0.0056610801332092,5.67310000769794
0,База,Карта различий + глобальная бинаризация Оцу,train_658_7.png,0.072122052698325,0.2837653477886203,0.1150121180637925,4.581599961966276
0,База,Карта различий + глобальная бинаризация Оцу,train_659_10.png,0.1905591282515827,0.2369634031078489,0.2112423584272674,4.813099978491664
0,База,Карта различий + глобальная бинаризация Оцу,train_659_11.png,0.0155155155147389,0.2124742973183863,0.0289191324471448,6.266699871048331
0,База,Карта различий + глобальная бинаризация Оцу,train_659_13.png,0.0173597863402632,0.2998352551072197,0.0328192996494343,6.527699995785952
0,База,Карта различий + глобальная бинаризация Оцу,train_659_14.png,0.2058169692383374,0.3085682543876845,0.2469295638345503,5.132599966600537
0,База,Карта различий + глобальная бинаризация Оцу,train_659_15.png,0.3240320239559889,0.3169246267828132,0.3204384194168244,4.545499803498387
0,База,Карта различий + глобальная бинаризация Оцу,train_659_5.png,0.0428809325536528,0.2255239286125981,0.0720600983156743,4.507199861109257
0,База,Карта различий + глобальная бинаризация Оцу,train_659_6.png,0.1927160995801041,0.3278751537263318,0.242749754242586,5.914000095799565
0,База,Карта различий + глобальная бинаризация Оцу,train_659_7.png,0.0097183534503424,0.2411674343453649,0.0186837289302693,4.488700069487095
0,База,Карта различий + глобальная бинаризация Оцу,train_659_8.png,0.0418721420226902,0.3357296907491985,0.0744577109715521,5.741599947214127
0,База,Карта различий + глобальная бинаризация Оцу,train_659_9.png,0.2309450302621809,0.402853545922307,0.2935850002120312,6.358399987220764
0,База,Карта различий + глобальная бинаризация Оцу,train_660_12.png,0.0305197757226695,0.7966772145595907,0.0587874008335612,4.887399962171912
0,База,Карта различий + глобальная бинаризация Оцу,train_661_5.png,0.0158730158715761,0.6529850721903542,0.0309926039722737,5.664200056344271
0,База,Карта различий + глобальная бинаризация Оцу,train_662_6.png,0.0039729252498548,0.0787172010514326,0.0075639931306696,7.643799996003509
0,База,Карта различий + глобальная бинаризация Оцу,train_663_1.png,0.156714990622472,0.427215849799039,0.2293114478795989,8.039399981498718
0,База,Карта различий + глобальная бинаризация Оцу,train_663_11.png,0.0008547269452408,0.2666666641269841,0.0017039858406864,8.280999958515167
0,База,Карта различий + глобальная бинаризация Оцу,train_663_12.png,0.3693608211692676,0.7466434175460642,0.4942285506525086,9.087099926546216
0,База,Карта различий + глобальная бинаризация Оцу,train_663_13.png,0.0842936069411053,0.7860647689960427,0.1522594838405878,8.39490001089871
0,База,Карта различий + глобальная бинаризация Оцу,train_663_2.png,0.4133201420869128,0.3213186966745449,0.3615580924350822,6.675000069662929
0,База,Карта различий + глобальная бинаризация Оцу,train_663_3.png,0.31724297979743,0.3264997412393416,0.321804306369124,9.315900038927794
0,База,Карта различий + глобальная бинаризация Оцу,train_663_6.png,0.0284380107388074,0.2099276110961987,0.0500902652625432,6.599199958145618
0,База,Карта различий + глобальная бинаризация Оцу,train_663_7.png,0.1458341930365272,0.1854923367528085,0.1632893304218047,8.182200137525797
0,База,Карта различий + глобальная бинаризация Оцу,train_664_12.png,0.2835861321520778,0.9054482557205396,0.431900633610312,6.777599919587374
0,База,Карта различий + глобальная бинаризация Оцу,train_664_13.png,0.6931958994765576,0.9425595465311664,0.7988700448193776,11.43169985152781
0,База,Карта различий + глобальная бинаризация Оцу,train_664_2.png,0.3504734639754198,0.6253438113334633,0.4491951365929396,6.973499897867441
0,База,Карта различий + глобальная бинаризация Оцу,train_664_4.png,0.7805868933160228,0.9322236321216608,0.8496924945524031,6.110199959948659
0,База,Карта различий + глобальная бинаризация Оцу,train_664_5.png,0.9099416080024468,0.956358677097318,0.9325724194831784,8.949599927291274
0,База,Карта различий + глобальная бинаризация Оцу,train_664_6.png,0.0362396615925096,0.5621939269714066,0.0680900404226278,5.759899970144033
0,База,Карта различий + глобальная бинаризация Оцу,train_664_8.png,0.5377010124914323,0.942134098568112,0.684652111023385,11.02599990554154
0,База,Карта различий + глобальная бинаризация Оцу,train_664_9.png,0.985174110737657,0.9375555774935768,0.960774681527612,5.270599853247404
0,База,Карта различий + глобальная бинаризация Оцу,train_665_12.png,0.01588946459303,0.0880551301347415,0.0269207920965757,5.10290008969605
0,База,Карта различий + глобальная бинаризация Оцу,train_665_14.png,0.0017977267454304,0.0605468748817443,0.0034917214201586,4.332999931648374
0,База,Карта различий + глобальная бинаризация Оцу,train_665_15.png,0.0307934689156697,0.3553719002390547,0.0566757461944039,4.898499930277467
0,База,Карта различий + глобальная бинаризация Оцу,train_665_8.png,0.2665231530130296,0.8136185681189012,0.4015176548109325,5.63289993442595
0,База,Карта различий + глобальная бинаризация Оцу,train_666_10.png,0.9457636744064968,0.9577297724396056,0.9517086116765672,4.209500038996339
0,База,Карта различий + глобальная бинаризация Оцу,train_666_11.png,0.8987574781090036,0.933590733556404,0.915842512917571,4.182899836450815
0,База,Карта различий + глобальная бинаризация Оцу,train_666_12.png,0.0853604205573055,0.8870370362157064,0.155734213549772,4.487300058826804
0,База,Карта различий + глобальная бинаризация Оцу,train_666_14.png,0.1588407684689781,0.8716940668793088,0.2687156539416471,3.713000100106001
0,База,Карта различий + глобальная бинаризация Оцу,train_666_15.png,0.6622931137697328,0.9148847953020858,0.7683616567987109,3.7273999769240618
