trial,source,precision,recall,f1,time_ms,f1_std,diff_weight,color_weight,difference_method,madi_window_size,madi_color_weight,use_filter,filter_sigma,gaussian_max_sigma,use_clahe,clahe_mode,clahe_clip_limit,clahe_tile_grid_size,use_radiometric_normalization,radiometric_method,radiometric_channels,radiometric_quantiles,use_canny,canny_percentile,edge_detector,edge_weight,edge_dilation_iterations,fusion_method,use_multiscale,multiscale_levels,multiscale_weight_decay,block_size,threshold_C,kimura_k,threshold_method,closing_kernel,opening_kernel,min_area,auto_area,fill_holes,min_rectangularity,use_vegetation_suppression,exg_threshold,exg_min_green,vegetation_kernel,vegetation_suppression_factor,use_building_prior,building_prior_strength,building_edge_kernel,shadow_percentile,shadow_dilation,use_building_filter,building_min_rectangularity,building_min_extent,building_min_edge_density,building_min_shadow_support,building_max_vegetation_overlap,building_min_support_score,building_max_aspect_ratio,building_shadow_ring_kernel,filter_sigma_mode
54,random_search,0.1267197242668426,0.7270565612961555,0.1938045176284765,32.4747591803316,0.1537580218492808,0.7371671281674066,0.0239703555279554,madi,37,0.3477567860111258,True,,3.0,True,fixed,2.6754337163740822,"[32, 32]",True,quantile,luminance,32,True,86.96070040179346,both,0.1883670039374382,1,diff_only,False,1,0.6556891480761657,21,4.0,0.1885181591553528,hybrid,7,3,187,False,True,,True,0.08,0.18,3,0.2442371515061507,True,0.2876564312253392,9,25.0,9,True,0.5341959387188814,0.2309988122991634,0.0423587841002699,0.0195395082159592,0.2782573480009587,0.428084313777248,8.0,9,auto
15,random_search,0.1214865269399719,0.8380182711537749,0.1935598336847435,27.18529582877333,0.1663264919483128,0.4352674704550878,0.364192017772054,madi,37,0.1182087364687497,False,,3.0,False,adaptive,2.0,"[16, 16]",False,quantile,bgr,64,True,96.23352956050891,both,0.2189520185993766,0,diff_only,True,1,0.67119722610116,53,19.0,0.2840904481728176,hybrid,5,3,28,False,True,,False,0.08,0.18,3,0.5088801180018218,False,0.5304778640015365,9,25.0,9,True,0.5051601037572349,0.2774147767982415,0.0148768671334045,0.0125886439994459,0.490133727786907,0.204305940061011,8.0,9,auto
29,random_search,0.1251479246119533,0.7683089935639392,0.1919699551141499,12.617021663269648,0.1629156780125306,0.3515013420650794,0.0410790933048469,combined,25,0.0491478254387868,False,,3.0,False,adaptive,2.0,"[16, 16]",False,quantile,bgr,64,False,90.0,canny,0.0,1,diff_only,True,1,0.5750279796114336,17,4.0,0.083480110474768,hybrid,5,3,156,False,True,,False,0.08,0.18,3,0.2535102707624059,False,0.2708286275134554,9,25.0,9,True,0.3749828899207443,0.1503321415349601,0.0144828148399479,0.0175297621473358,0.2504315718791678,0.3778585745345063,8.0,9,auto
3,random_search,0.1227939200887173,0.8134986358975314,0.1919213593989345,15.061701661519086,0.1646546117344368,0.3698984990638287,0.1145300735359734,combined,43,0.3533221546073494,False,,3.0,True,fixed,1.91783155107668,"[16, 16]",False,quantile,bgr,64,False,90.0,canny,0.0,1,diff_only,False,1,0.6556891480761657,47,13.0,0.2160738201973987,otsu,5,1,112,False,False,,True,0.08,0.18,3,0.1654089172839697,True,0.2358338691278116,9,25.0,9,True,0.3725585931173908,0.3206806146536332,0.0193575794346136,0.0030494493504031,0.3484843622076988,0.3027578152183393,8.0,9,auto
38,random_search,0.1166726420462816,0.9665953929467516,0.1918930739654819,20.403269992675632,0.1619866836802718,0.3603276687218432,0.8961220824236303,madi,19,0.1984048583634833,False,,3.0,False,adaptive,2.0,"[16, 16]",False,quantile,bgr,64,True,87.15390486815305,both,0.2249296499720631,1,max,True,1,0.7340980805343946,49,13.0,0.1517966437209683,otsu,7,3,106,False,False,,True,0.08,0.18,3,0.2723982507750727,True,0.5260076043230059,9,25.0,9,True,0.516396648581674,0.3054717426655384,0.0307064608515091,0.0108309424792136,0.4354109831638743,0.3877988047519812,8.0,9,auto
8,random_search,0.1175074889709297,0.9142042794385342,0.1903658497118911,22.97705667442642,0.1577754000319921,0.7684065752668896,0.2409705750056847,combined,17,0.6233345040936796,False,,3.0,True,fixed,1.74731545774742,"[32, 32]",True,histogram,luminance,64,True,87.15121969789287,both,0.2996913957604217,0,diff_only,False,1,0.6556891480761657,23,8.0,0.2832214514723533,otsu,3,1,195,False,True,,False,0.08,0.18,3,0.2219487512756253,False,0.2418624119995421,9,25.0,9,True,0.2895466653359563,0.2855317347225715,0.0148733001851412,0.0111139387691713,0.4929918524750102,0.4033908132273158,8.0,9,auto
14,random_search,0.115285016348174,0.9496566328237194,0.1896729992706724,28.38706416077912,0.1610283291997732,0.6975574194915429,0.9460270628173304,combined,25,0.4425569215187319,False,,3.0,True,fixed,2.1873640089327084,"[16, 16]",False,quantile,bgr,64,True,92.39398840028946,canny,0.2824753057362209,0,weighted,True,2,0.636394061192491,37,16.0,0.2897734149536199,hybrid,7,3,98,False,True,,False,0.08,0.18,3,0.6156181178450509,False,0.1968414263600442,9,25.0,9,True,0.2763127035732305,0.2815726570081055,0.0267443320316151,0.0159377854905531,0.4849309946580074,0.3167732154148833,8.0,9,auto
41,random_search,0.1190741628000751,0.8282745649708285,0.1883272029022913,31.07316081295721,0.1585337548942457,0.6748093094614338,0.9918077164976282,madi,33,0.4949967891008634,True,0.9430887531231814,3.0,True,fixed,2.692015122615817,"[16, 16]",True,histogram,bgr,32,False,90.0,canny,0.0,1,diff_only,True,1,0.8290142398663969,31,16.0,0.1709420612357245,hybrid,7,5,112,False,True,,False,0.08,0.18,3,0.4044670758756771,False,0.3177203951711241,9,25.0,9,False,0.4441215394429976,0.2184724866600108,0.0263262667292405,0.0099209019482039,0.2940324564092998,0.2321032876706523,8.0,9,fixed
27,random_search,0.1142827991319884,0.949560601592742,0.1875926796178486,18.880031678903222,0.1588944417571482,0.5976064202066859,0.392369092921794,combined,53,0.3726874470977621,False,,3.0,True,fixed,2.149743859246067,"[8, 8]",True,histogram,luminance,128,True,89.3845415583896,canny,0.1009895188443907,0,weighted,False,1,0.6556891480761657,27,11.0,0.2403620794855391,otsu,7,3,90,False,True,,False,0.08,0.18,3,0.5259815607874577,False,0.3663426547779805,9,25.0,9,False,0.5190990396318986,0.1970194233761318,0.023013709220667,0.018363166659613,0.4353397193497753,0.4598112822962918,8.0,9,auto
2,random_search,0.1140591960604196,0.931249866945041,0.1872922437657033,37.93124333412076,0.1616839423923696,0.783754866217105,0.3258253581381519,madi,53,0.3521668584568559,False,,3.0,True,adaptive,1.0876075315744576,"[16, 16]",True,histogram,luminance,128,True,86.55905806402566,both,0.2378524631129668,0,max,True,2,0.6248607675489323,21,18.0,0.2600795306006747,hybrid,3,1,154,False,False,,True,0.08,0.18,3,0.3437391895150872,False,0.2653312415720976,9,25.0,9,True,0.2919257450827929,0.1899816404950216,0.0102944907900402,0.0161646387950384,0.4826977998072112,0.4468078825192173,8.0,9,auto
